Linux 6.5.0-44-generic (npc2408016) 	06/17/2025 	_x86_64_	(22 CPU)

10:28:39 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:52 AM  1000     19607    0.00    7.00    0.00    0.00    7.00    17  talker
10:28:52 AM  1000     19609    3.00    3.00    0.00    0.00    6.00    11  talker
10:28:52 AM  1000     19611    2.00    3.00    0.00    0.00    5.00    14  talker
10:28:52 AM  1000     19613    6.00    0.00    0.00    0.00    6.00    10  talker

10:28:52 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:53 AM  1000     19597    5.00    1.00    0.00    0.00    6.00     6  talker
10:28:53 AM  1000     19599    0.00    7.00    0.00    0.00    7.00    15  talker
10:28:53 AM  1000     19601    1.00    5.00    0.00    0.00    6.00    17  talker
10:28:53 AM  1000     19603    2.00    4.00    0.00    0.00    6.00     6  talker
10:28:53 AM  1000     19605    4.00    3.00    0.00    0.00    7.00     8  talker
10:28:53 AM  1000     19607    7.00    0.00    0.00    0.00    7.00    11  talker
10:28:53 AM  1000     19609    4.00    3.00    0.00    0.00    7.00     9  talker
10:28:53 AM  1000     19611    0.00    5.00    0.00    0.00    5.00     1  talker
10:28:53 AM  1000     19613    6.00    0.00    0.00    0.00    6.00     5  talker

10:28:53 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:54 AM  1000     19597    4.00    1.00    0.00    0.00    5.00     3  talker
10:28:54 AM  1000     19599    3.00    4.00    0.00    0.00    7.00    17  talker
10:28:54 AM  1000     19601    4.00    2.00    0.00    0.00    6.00     8  talker
10:28:54 AM  1000     19603    1.00    4.00    0.00    0.00    5.00     8  talker
10:28:54 AM  1000     19605    4.00    2.00    0.00    0.00    6.00     3  talker
10:28:54 AM  1000     19607    3.00    4.00    0.00    0.00    7.00    14  talker
10:28:54 AM  1000     19609    3.00    2.00    0.00    0.00    5.00    12  talker
10:28:54 AM  1000     19611    5.00    2.00    0.00    0.00    7.00    15  talker
10:28:54 AM  1000     19613    6.00    0.00    0.00    0.00    6.00     6  talker

10:28:54 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:55 AM  1000     19597    5.00    1.00    0.00    0.00    6.00    12  talker
10:28:55 AM  1000     19599    5.00    1.00    0.00    0.00    6.00    18  talker
10:28:55 AM  1000     19601    3.00    4.00    0.00    0.00    7.00     3  talker
10:28:55 AM  1000     19603    3.00    2.00    0.00    0.00    5.00     3  talker
10:28:55 AM  1000     19605    3.00    2.00    0.00    0.00    5.00     8  talker
10:28:55 AM  1000     19607    0.00    7.00    0.00    0.00    7.00     3  talker
10:28:55 AM  1000     19609    4.00    3.00    0.00    0.00    7.00    14  talker
10:28:55 AM  1000     19611    2.00    2.00    0.00    0.00    4.00     9  talker
10:28:55 AM  1000     19613    6.00    0.00    0.00    0.00    6.00     0  talker

10:28:55 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:56 AM  1000     19597    5.00    1.00    0.00    0.00    6.00     8  talker
10:28:56 AM  1000     19599    5.00    2.00    0.00    0.00    7.00    17  talker
10:28:56 AM  1000     19601    0.00    6.00    0.00    0.00    6.00    14  talker
10:28:56 AM  1000     19603    3.00    2.00    0.00    0.00    5.00     9  talker
10:28:56 AM  1000     19605    5.00    2.00    0.00    0.00    7.00     8  talker
10:28:56 AM  1000     19607    3.00    3.00    0.00    0.00    6.00    12  talker
10:28:56 AM  1000     19609    3.00    2.00    0.00    0.00    5.00    10  talker
10:28:56 AM  1000     19611    3.00    3.00    0.00    0.00    6.00    10  talker
10:28:56 AM  1000     19613    5.00    0.00    0.00    0.00    5.00    13  talker

10:28:56 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:57 AM  1000     19597    4.00    2.00    0.00    0.00    6.00    12  talker
10:28:57 AM  1000     19599    5.00    2.00    0.00    0.00    7.00     0  talker
10:28:57 AM  1000     19601    2.00    4.00    0.00    0.00    6.00     8  talker
10:28:57 AM  1000     19603    3.00    3.00    0.00    0.00    6.00    16  talker
10:28:57 AM  1000     19605    4.00    2.00    0.00    0.00    6.00     1  talker
10:28:57 AM  1000     19607    2.00    6.00    0.00    0.00    8.00    16  talker
10:28:57 AM  1000     19609    4.00    3.00    0.00    0.00    7.00    12  talker
10:28:57 AM  1000     19611    2.00    4.00    0.00    0.00    6.00     0  talker
10:28:57 AM  1000     19613    6.00    0.00    0.00    0.00    6.00    13  talker

10:28:57 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:58 AM  1000     19597    4.00    2.00    0.00    0.00    6.00    12  talker
10:28:58 AM  1000     19599    2.00    6.00    0.00    0.00    8.00     9  talker
10:28:58 AM  1000     19601    5.00    1.00    0.00    0.00    6.00     0  talker
10:28:58 AM  1000     19603    3.00    1.00    0.00    0.00    4.00     3  talker
10:28:58 AM  1000     19605    3.00    2.00    0.00    0.00    5.00    12  talker
10:28:58 AM  1000     19607    0.00    7.00    0.00    0.00    7.00     4  talker
10:28:58 AM  1000     19609    4.00    2.00    0.00    0.00    6.00     0  talker
10:28:58 AM  1000     19611    1.00    5.00    0.00    0.00    6.00     8  talker
10:28:58 AM  1000     19613    6.00    0.00    0.00    0.00    6.00    17  talker

10:28:58 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:59 AM  1000     19597    3.00    3.00    0.00    0.00    6.00    12  talker
10:28:59 AM  1000     19599    3.00    3.00    0.00    0.00    6.00    12  talker
10:28:59 AM  1000     19601    5.00    2.00    0.00    0.00    7.00     4  talker
10:28:59 AM  1000     19603    2.00    4.00    0.00    0.00    6.00     6  talker
10:28:59 AM  1000     19605    4.00    2.00    0.00    0.00    6.00     9  talker
10:28:59 AM  1000     19607    4.00    3.00    0.00    0.00    7.00     7  talker
10:28:59 AM  1000     19609    3.00    2.00    0.00    0.00    5.00    18  talker
10:28:59 AM  1000     19611    0.00    5.00    0.00    0.00    5.00    13  talker
10:28:59 AM  1000     19613    6.00    0.00    0.00    0.00    6.00     3  talker

10:28:59 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:00 AM  1000     19597    2.00    4.00    0.00    0.00    6.00    15  talker
10:29:00 AM  1000     19599    3.00    4.00    0.00    0.00    7.00     6  talker
10:29:00 AM  1000     19601    1.00    5.00    0.00    0.00    6.00     1  talker
10:29:00 AM  1000     19603    2.00    3.00    0.00    0.00    5.00     4  talker
10:29:00 AM  1000     19605    4.00    2.00    0.00    0.00    6.00     2  talker
10:29:00 AM  1000     19607    5.00    2.00    0.00    0.00    7.00     1  talker
10:29:00 AM  1000     19609    4.00    3.00    0.00    0.00    7.00    11  talker
10:29:00 AM  1000     19611    3.00    3.00    0.00    0.00    6.00     1  talker
10:29:00 AM  1000     19613    6.00    0.00    0.00    0.00    6.00     3  talker

10:29:00 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:01 AM  1000     19597    5.00    1.00    0.00    0.00    6.00     8  talker
10:29:01 AM  1000     19599    7.00    0.00    0.00    0.00    7.00    12  talker
10:29:01 AM  1000     19601    2.00    4.00    0.00    0.00    6.00     2  talker
10:29:01 AM  1000     19603    2.00    4.00    0.00    0.00    6.00     3  talker
10:29:01 AM  1000     19605    5.00    2.00    0.00    0.00    7.00     6  talker
10:29:01 AM  1000     19607    5.00    2.00    0.00    0.00    7.00    18  talker
10:29:01 AM  1000     19609    3.00    3.00    0.00    0.00    6.00     6  talker
10:29:01 AM  1000     19611    3.00    3.00    0.00    0.00    6.00     2  talker
10:29:01 AM  1000     19613    6.00    0.00    0.00    0.00    6.00    16  talker

10:29:01 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:02 AM  1000     19597    3.00    2.00    0.00    0.00    5.00     9  talker
10:29:02 AM  1000     19599    0.00    7.00    0.00    0.00    7.00     3  talker
10:29:02 AM  1000     19601    5.00    1.00    0.00    0.00    6.00     6  talker
10:29:02 AM  1000     19603    2.00    3.00    0.00    0.00    5.00    10  talker
10:29:02 AM  1000     19605    4.00    2.00    0.00    0.00    6.00     8  talker
10:29:02 AM  1000     19607    3.00    4.00    0.00    0.00    7.00    14  talker
10:29:02 AM  1000     19609    4.00    2.00    0.00    0.00    6.00     3  talker
10:29:02 AM  1000     19611    0.00    5.00    0.00    0.00    5.00    18  talker
10:29:02 AM  1000     19613    6.00    0.00    0.00    0.00    6.00    14  talker

10:29:02 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:03 AM  1000     19597    2.00    4.00    0.00    0.00    6.00     9  talker
